Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_Links,Route_Names
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,02:30,05h 10m,263.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,599.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,400.0,40 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:15,05h 00m,449.0,28 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:30,04:45,06h 15m,449.0,24 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Om Travels,NON AC Seater / Sleeper 2+1,01:00,06:20,05h 20m,450.0,27 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:46,08:55,05h 09m,648.0,12 Seats available,1.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Jay Bajrang Travels,A/C Seater/Sleeper (2+1),05:01,09:30,04h 29m,523.81,25 Seats available,1.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),12:30,20:45,08h 15m,475.0,42 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),14:30,20:30,06h 00m,699.0,36 Seats available,1.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,475.0,42 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,300.0,47 Seats available,1.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,450.0,41 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,300.0,45 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,570.0,32 Seats available,1.6,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),05:00,08:10,03h 10m,400.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),05:00,08:30,03h 30m,476.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),06:00,09:10,03h 10m,600.0,18 Seats available,5.0,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),07:00,11:05,04h 05m,333.0,40 Seats available,3.9,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),08:10,11:26,03h 16m,475.0,24 Seats available,4.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
New Deep Travels,Volvo A/C Semi Sleeper (2+2),09:00,12:10,03h 10m,600.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),09:10,13:00,03h 50m,333.0,45 Seats available,3.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Ganesh Travels,A/C Seater / Sleeper (2+1),11:00,15:30,04h 30m,500.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),11:30,15:20,03h 50m,333.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),13:00,16:50,03h 50m,333.0,45 Seats available,3.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,00:05,05:20,05h 15m,360.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain Travels,A/C Seater / Sleeper (2+1),02:55,07:30,04h 35m,500.0,12 Seats available,3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:55,10:30,03h 35m,550.0,15 Seats available,4.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),07:00,10:35,03h 35m,612.0,44 Seats available,4.7,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),08:00,11:30,03h 30m,550.0,9 Seats available,4.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shri Mahadev Travelss,Non A/C Seater / Sleeper (2+1),08:30,13:00,04h 30m,410.0,40 Seats available,3.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Ashok Travels,Non A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,360.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,08:45,13:15,04h 30m,360.0,28 Seats available,4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,09:05,13:55,04h 50m,360.0,49 Seats available,3.9,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Raj Travel (Laxmi Traveller),Bharat Benz A/C Seater (2+1),10:00,13:55,03h 55m,500.0,20 Seats available,4.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,604.0,8 Seats available,4.9,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Raj travels,A/C Sleeper (2+1),22:15,06:30,08h 15m,499.0,14 Seats available,4.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Lake City Travels,AC Sleeper (2+1),22:15,07:05,08h 50m,564.0,20 Seats available,4.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
AdRaj travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,699.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
SURYAVANSHI TRAVELS,A/C Sleeper (2+1),22:00,06:15,08h 15m,1000.0,10 Seats available,4.6,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:45,03:00,08h 15m,599.0,33 Seats available,4.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:30,06:45,08h 15m,604.0,7 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
AdParas Travels,A/C Seater / Sleeper (2+1),22:05,06:25,08h 20m,286.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Shreenath Travellers Pvt Ltd,Bharat Benz A/C Sleeper (2+1),21:00,05:55,08h 55m,630.0,22 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Jakhar Travels,Bharat Benz A/C Sleeper (2+1),22:00,05:30,07h 30m,700.0,26 Seats available,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08:00,08h 30m,599.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,07:40,08h 10m,513.0,19 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,07:45,08h 20m,599.0,13 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,08:00,09h 00m,548.0,17 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,19:30,09h 30m,439.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,08:10,09h 35m,517.0,20 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:50,07:40,08h 50m,1900.0,49 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,07:10,09h 50m,542.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,06:00,07h 30m,567.0,23 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,07:25,07h 30m,630.0,37 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 9236,A/C Executive (2+3),12:05,16:10,04h 05m,340.0,15 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1515,Ordinary 3+2 Non AC Seater,13:20,20:15,06h 55m,373.0,35 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56,19:05,05h 09m,364.0,37 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1516,A/C Executive (2+3),15:00,18:50,03h 50m,340.0,38 Seats available,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1468,Ordinary 3+2 Non AC Seater,15:30,21:20,05h 50m,302.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25,21:15,04h 50m,334.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 9235,A/C Executive (2+3),16:40,22:00,05h 20m,399.0,44 Seats available,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,22:00,04h 00m,310.0,31 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,01:00,06h 45m,362.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,02:00,09h 30m,1117.0,29 Seats available,3.0,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,945.0,24 Seats available,4.1,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,893.0,17 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,999.0,12 Seats available,4.5,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,06:40,08h 40m,1197.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,05:10,08h 40m,1403.0,13 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,19:00,08h 30m,900.0,3 Seats available,3.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,05:30,07h 00m,1350.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,05:30,08h 00m,738.0,6 Seats available,4.7,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),17:30,07:00,13h 30m,1499.0,32 Seats available,4.1,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,05:55,08h 35m,665.0,16 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,699.0,3 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,05:55,08h 10m,759.0,22 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:15,08h 45m,585.0,20 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:40,09h 10m,703.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,05:05,08h 20m,875.0,34 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,05:20,08h 20m,875.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
FlixBus,Volvo A/C Seater (2+2),18:40,01:10,06h 30m,1203.57,2 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,1099.0,15 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,899.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,00:40,05h 00m,1026.0,1 Seat available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:00,05h 15m,921.0,14 Seats available,3.1,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Bharat Benz (2+2),20:00,23:59,03h 59m,943.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,01:30,04h 50m,900.0,18 Seats available,3.1,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,02:20,05h 00m,900.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:10,02:35,04h 25m,983.0,39 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,01:40,05h 40m,1055.0,4 Seats available,4.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,02:20,11h 50m,661.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,03:15,12h 15m,637.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1024,A/C Executive (2+3),16:20,04:15,11h 55m,692.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1001,A/C Executive (2+3),17:15,04:00,10h 45m,692.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,04:00,10h 20m,1181.0,4 Seats available,4.3,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,05:40,10h 40m,637.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1028,A/C Executive (2+3),20:15,07:15,11h 00m,673.0,44 Seats available,3.4,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
NueGo,A/C Seater (2+2),10:00,15:05,05h 05m,425.0,2 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,15:00,05h 00m,439.0,13 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater/Sleeper (2+1),11:00,16:25,05h 25m,639.0,4 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
AdKartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:15,04h 45m,570.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,A/C Seater (2+2),12:00,17:05,05h 05m,458.0,11 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),12:55,18:55,06h 00m,399.0,38 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater/Sleeper (2+1),13:00,18:25,05h 25m,513.0,2 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,A/C Seater (2+2),14:30,19:35,05h 05m,425.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,A/C Seater (2+2),15:30,20:35,05h 05m,425.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:30,21:30,06h 00m,450.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,AC Seater (2+2),16:00,22:10,06h 10m,325.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00,23:00,06h 00m,450.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:05,06h 05m,419.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,22:50,05h 50m,499.0,25 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30,23:20,05h 50m,499.0,47 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,AC Seater (2+2),17:30,00:05,06h 35m,497.32,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),17:30,23:30,06h 00m,466.0,33 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,A/C Seater (2+2),17:30,22:35,05h 05m,387.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater (2+2),17:40,00:35,06h 55m,342.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,Bharat Benz A/C Seater (2+2),18:00,00:05,06h 05m,545.54,23 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),10:10,15:00,04h 50m,450.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),10:30,15:45,05h 15m,450.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:30,16:15,04h 45m,399.34,4 Seats available,4.4,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),11:30,16:45,05h 15m,450.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),13:00,17:00,04h 00m,397.08,4 Seats available,4.5,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),15:00,19:15,04h 15m,350.0,25 Seats available,4.2,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
